createdAt,id,text,Output,displayTextRangeStart,displayTextRangeEnd,source,isTruncated,inReplyToStatusId,inReplyToUserId,isFavorited,isRetweeted,favoriteCount,inReplyToScreenName,place__name,place__countryCode,place__id,place__country,place__placeType,place__url,place__fullName,place__boundingBoxType,place__boundingBoxCoordinates__latitude,place__boundingBoxCoordinates__longitude,retweetCount,isPossiblySensitive,lang,userMentionEntities__name,userMentionEntities__screenName,userMentionEntities__id,userMentionEntities__start,userMentionEntities__end,urlEntities__url,urlEntities__expandedURL,urlEntities__displayURL,urlEntities__start,urlEntities__end,hashtagEntities__text,hashtagEntities__start,hashtagEntities__end,mediaEntities__id,mediaEntities__url,mediaEntities__mediaURL,mediaEntities__mediaURLHttps,mediaEntities__expandedURL,mediaEntities__displayURL,mediaEntities__sizes__|,mediaEntities__sizes__|__width,mediaEntities__sizes__|__height,mediaEntities__sizes__|__resize,mediaEntities__type,mediaEntities__videoAspectRatioWidth,mediaEntities__videoAspectRatioHeight,mediaEntities__videoDurationMillis,mediaEntities__videoVariants__bitrate,mediaEntities__videoVariants__contentType,mediaEntities__videoVariants__url,mediaEntities__start,mediaEntities__end,currentUserRetweetId,user__id,user__name,user__screenName,user__location,user__description,user__descriptionURLEntities__url,user__descriptionURLEntities__expandedURL,user__descriptionURLEntities__displayURL,user__descriptionURLEntities__start,user__descriptionURLEntities__end,user__urlEntity__url,user__urlEntity__expandedURL,user__urlEntity__displayURL,user__urlEntity__start,user__urlEntity__end,user__isContributorsEnabled,user__profileImageUrl,user__profileImageUrlHttps,user__isDefaultProfileImage,user__url,user__isProtected,user__followersCount,user__profileBackgroundColor,user__profileTextColor,user__profileLinkColor,user__profileSidebarFillColor,user__profileSidebarBorderColor,user__profileUseBackgroundImage,user__isDefaultProfile,user__showAllInlineMedia,user__friendsCount,user__createdAt,user__favouritesCount,user__utcOffset,user__profileBackgroundImageUrl,user__profileBackgroundImageUrlHttps,user__profileBannerImageUrl,user__profileBackgroundTiled,user__lang,user__statusesCount,user__isGeoEnabled,user__isVerified,user__translator,user__listedCount,user__isFollowRequestSent,quotedStatusId
"Oct 26, 2018 4:08:30 PM",1.05591408543746E+018,@usainbolt is going to score his first  hat trick as a #professionalfootballer against this team. #Keogh obviously… https://t.co/Lo3cLTNImN,,-1,-1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,-1,45112524,False,False,0,usainbolt,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,Usain St. Leo Bolt,usainbolt,45112524,0,10,https://t.co/Lo3cLTNImN,https://twitter.com/i/web/status/1055914085437464577,twitter.com/i/web/status/1…,116,139,professionalfootballer,55,78,-1,2545409480,Denton O'Connor,4Dentn,"Calgary, Alberta",... is on a path of self re-discovery,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/909490776706396160/E9wDuccK_normal.jpg,https://pbs.twimg.com/profile_images/909490776706396160/E9wDuccK_normal.jpg,False,nan,False,69,C0DEED,333333,9266CC,DDEEF6,C0DEED,True,False,False,158,"Jun 4, 2014 2:47:40 AM",158,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/2545409480/1505675179,False,en,694,True,False,False,5,False,-1,,,,,,,,,,,,,,,,,,,
"Oct 26, 2018 11:05:13 AM",1.05583776262722E+018,"BBC Sport - Usain Bolt: Olympic champion has 'touch like a trampoline'. Usain Bolt's first touch is ""like a trampol… https://t.co/NLfoTnKLBg","BBC Sport,Usain Bolt,Bolt",-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/NLfoTnKLBg,https://twitter.com/i/web/status/1055837762627223554,twitter.com/i/web/status/1…,117,140,nan,nan,nan,-1,2886328059,Captain Fantastic8,nattyroons,Canada,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/1001735920054296576/oQW6XJzU_normal.jpg,https://pbs.twimg.com/profile_images/1001735920054296576/oQW6XJzU_normal.jpg,False,nan,False,2718,C0DEED,0,1B95E0,0,0,True,False,False,2135,"Nov 20, 2014 7:43:45 PM",30563,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/2886328059/1527664919,False,en,69996,True,False,False,65,False,-1,,,,,,,,,,,,,,,,,,,
"Oct 26, 2018 10:10:00 AM",1.05582386779564E+018,"Usain Bolt: Olympic champion has 'touch like a trampoline', says Andy Keogh https://t.co/IvwNZNYKow","Usain Bolt,Andy Keogh",-1,-1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/IvwNZNYKow,http://www.bbc.com/sport/football/45988823,bbc.com/sport/football…,76,99,nan,nan,nan,-1,9.81359609851105E+017,egttours,egttours1,"Dublin City, Ireland",Golf Soccer NHL MLB NFL NBA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/987891894570057728/P_lK0T8W_normal.jpg,https://pbs.twimg.com/profile_images/987891894570057728/P_lK0T8W_normal.jpg,False,nan,False,1018,F5F8FA,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,2526,"Apr 3, 2018 10:35:38 PM",16225,-1,nan,nan,https://pbs.twimg.com/profile_banners/981359609851105280/1524366892,False,en,18419,False,False,False,1,False,-1,,,,,,,,,,,,,,,,,,,
"Oct 26, 2018 9:43:21 AM",1.05581715856608E+018,"BBC Sport - Usain Bolt: Olympic champion has 'touch like a trampoline', says Andy Keogh https://t.co/bdHI1IH6uh\n\nSo hes basically Lukaku","BBC Sport,Usain Bolt,Andy Keogh",-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/bdHI1IH6uh,http://www.bbc.com/sport/football/45988823,bbc.com/sport/football…,88,111,nan,nan,nan,-1,519893811,Leon Zimmermann,SleepwalkingTv,Deutschland,Twitch Pleb. Ingame Leader for @HRRICANeSports  . Wannabe Nifty.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/1029759211113201665/EJZ3k13L_normal.jpg,https://pbs.twimg.com/profile_images/1029759211113201665/EJZ3k13L_normal.jpg,False,nan,False,42,C0DEED,333333,2E0AFA,DDEEF6,C0DEED,True,False,False,355,"Mar 9, 2012 5:52:44 PM",1141,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/519893811/1531585276,False,de,2330,True,False,False,0,False,-1,,,,,,,,,,,,,,,,,,,
"Oct 26, 2018 7:11:49 AM",1.05577902404636E+018,Quote of the day - He has the first touch of a trampoline! https://t.co/kZRcywwjTs,,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/kZRcywwjTs,https://www.bbc.com/sport/football/45988823,bbc.com/sport/football…,59,82,nan,nan,nan,-1,47933469,Peter Stemmet,Peter_Stemmet,"Doha, Qatar",Sports Presenter at Al Jazeera English. Married to @NtandoStemmet Christian. Nineties Nerd. Biased towards @NUFC & #Proteas,nan,nan,nan,nan,nan,https://t.co/UdjZ1ht5oL,http://www.peterstemmet.com,peterstemmet.com,0,23,False,http://pbs.twimg.com/profile_images/1041266906102214656/a_y-JL7i_normal.jpg,https://pbs.twimg.com/profile_images/1041266906102214656/a_y-JL7i_normal.jpg,False,https://t.co/UdjZ1ht5oL,False,2124,C0DEED,333333,0084B4,DDEEF6,C0DEED,True,False,False,507,"Jun 17, 2009 7:42:32 AM",1195,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/47933469/1531721116,True,en,4243,False,False,False,49,False,-1,,,,,,,,,,,,,,,,,,,
"Oct 26, 2018 6:26:40 AM",1.05576766061561E+018,"BBC Sport - Usain Bolt: Olympic champion has 'touch like a trampoline', says Andy Keogh https://t.co/GfHF2jM5MZ","BBC Sport,Usain Bolt,Andy Keogh",-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/GfHF2jM5MZ,http://www.bbc.com/sport/football/45988823,bbc.com/sport/football…,88,111,nan,nan,nan,-1,618376306,Victorynsurance,motolese56,United States,Life and Health Insurance Adviser at UniVista Insurance. All Lines Adjuster. Believe in God/Traffic Anchor,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/378800000684026215/c0de3774b0ab3ab897229d193cbfdbd1_normal.jpeg,https://pbs.twimg.com/profile_images/378800000684026215/c0de3774b0ab3ab897229d193cbfdbd1_normal.jpeg,False,nan,False,2827,0,0,1B95E0,0,0,False,False,False,2590,"Jun 25, 2012 3:35:11 PM",2798,-1,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,https://pbs.twimg.com/profile_banners/618376306/1519429107,False,en,65886,True,False,False,68,False,-1,,,,,,,,,,,,,,,,,,,
"Oct 26, 2018 6:25:47 AM",1.05576743892153E+018,"BBC Sport - Usain Bolt: Olympic champion has 'touch like a trampoline', says Andy Keogh https://t.co/zZA8JTRhvP","BBC Sport,Usain Bolt,Andy Keogh",-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/zZA8JTRhvP,http://www.bbc.com/sport/football/45988823,bbc.com/sport/football…,88,111,nan,nan,nan,-1,205274247,manwithoutborders,donaldmajebele,Dar Es Salaam,"Entrepreneur, opinions are my own😉🤙",nan,nan,nan,nan,nan,http://t.co/O2t5twImlX,http://page.is/dmajebele,page.is/dmajebele,0,22,False,http://pbs.twimg.com/profile_images/509617782132977665/0EoMM1AN_normal.png,https://pbs.twimg.com/profile_images/509617782132977665/0EoMM1AN_normal.png,False,http://t.co/O2t5twImlX,False,363,0,0,FAB81E,0,0,False,False,False,243,"Oct 20, 2010 10:10:59 AM",5203,-1,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,nan,False,en,24793,True,False,False,22,False,-1,,,,,,,,,,,,,,,,,,,
"Oct 26, 2018 6:07:29 AM",1.05576283362187E+018,Andy Keogh saying what we are all thinking...#UsainBolt https://t.co/tlPiBxXbaa,Andy Keogh,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/tlPiBxXbaa,https://www.bbc.com/sport/football/45988823,bbc.com/sport/football…,56,79,UsainBolt,45,55,-1,22830107,Dan Tunna,dantunna,"Paris, France",Communications for @Eurosport. Formerly @pitchlondon (@btsport / @nba / @premierleague / @channel4 / @yahoo) and @SkySports. @LFC fanatic. Views my own etc...,nan,nan,nan,nan,nan,https://t.co/3h03E2HZLC,https://www.linkedin.com/in/danieltunna,linkedin.com/in/danieltunna,0,23,False,http://pbs.twimg.com/profile_images/651867948370554881/ZW3t0OiJ_normal.jpg,https://pbs.twimg.com/profile_images/651867948370554881/ZW3t0OiJ_normal.jpg,False,https://t.co/3h03E2HZLC,False,786,709397,333333,FF3300,A0C5C7,FFFFFF,True,False,False,1530,"Mar 4, 2009 3:38:39 PM",3323,-1,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,https://pbs.twimg.com/profile_banners/22830107/1396213081,True,en,7439,True,False,False,21,False,-1,,,,,,,,,,,,,,,,,,,
"Oct 26, 2018 4:41:10 AM",1.05574111174511E+018,Ouch. 🤣\n\nhttps://t.co/wowr8z6dGb,,-1,-1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/wowr8z6dGb,https://www.bbc.com/sport/football/45988823,bbc.com/sport/football…,9,32,nan,nan,nan,-1,9.20871303783043E+017,Eyan Eledumare,EyanEledumare,5556 234 NW 2220.234.2,•CEO & Head Janitor\n•Aboki descendant\n•Annoying But Loveable Bastard\n•The Rose That Grew Out of Concrete\n• Random Thoughts Generator. RTG™,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg,https://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg,False,nan,False,77,F5F8FA,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,134,"Oct 19, 2017 12:36:42 AM",156,-1,nan,nan,https://pbs.twimg.com/profile_banners/920871303783043072/1508389319,False,en,7029,False,False,False,0,False,-1,,,,,,,,,,,,,,,,,,,
"Oct 26, 2018 4:08:30 PM",1.05591408543746E+018,@usainbolt is going to score his first  hat trick as a #professionalfootballer against this team. #Keogh obviously… https://t.co/Lo3cLTNImN,,-1,-1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,-1,45112524,False,False,0,usainbolt,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,Usain St. Leo Bolt,usainbolt,45112524,0,10,https://t.co/Lo3cLTNImN,https://twitter.com/i/web/status/1055914085437464577,twitter.com/i/web/status/1…,116,139,professionalfootballer,55,78,-1,2545409480,Denton O'Connor,4Dentn,"Calgary, Alberta",... is on a path of self re-discovery,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/909490776706396160/E9wDuccK_normal.jpg,https://pbs.twimg.com/profile_images/909490776706396160/E9wDuccK_normal.jpg,False,nan,False,69,C0DEED,333333,9266CC,DDEEF6,C0DEED,True,False,False,158,"Jun 4, 2014 2:47:40 AM",158,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/2545409480/1505675179,False,en,694,True,False,False,5,False,-1,,,,,,,,,,,,,,,,,,,
